fname,train0/test1
Y3zie9o7-h84_30.000_40.000.wav,1
Y4-H8rdBnwgE_40.000_50.000.wav,1
Y4-IQWMLiHIY_30.000_40.000.wav,1
Y4-S3Q2aSrJU_30.000_40.000.wav,1
Y4-UKKC_tb-s_30.000_40.000.wav,1
Y4-YlTQ3gSj8_30.000_40.000.wav,1
Y4-ZDiPFBwOc_0.000_10.000.wav,1
Y4-bBAn6mTws_11.000_21.000.wav,1
Y40KPvO4y9M8_30.000_40.000.wav,1
Y40_FDn7K9E0_8.000_18.000.wav,1
Y40cuHrYfaqA_0.000_5.000.wav,1
Y40eutJsclqs_0.000_10.000.wav,1
Y414-QkeLHU4_30.000_40.000.wav,1
Y417nxcIBISU_13.000_23.000.wav,1
Y41Cv3O7x1cg_550.000_560.000.wav,1
Y41M325kO4jw_0.000_10.000.wav,1
Y41YNLtKn7pE_30.000_40.000.wav,1
Y41_uGt-6cHI_13.000_23.000.wav,1
Y41fCOXMvcHg_30.000_40.000.wav,1
Y41gOdlh5l-s_30.000_40.000.wav,1
Y41l8JFl8MN0_30.000_40.000.wav,1
Y41n788_alEk_10.000_20.000.wav,1
Y42-izEP4vjM_270.000_280.000.wav,1
Y421pPS3Kw78_30.000_40.000.wav,1
Y422Clc1px2U_30.000_40.000.wav,1
Y428We2O7PkU_30.000_40.000.wav,1
Y42Eh09o7TmI_9.000_19.000.wav,1
Y432qBwJpD7k_40.000_50.000.wav,1
Y43FeEK0OHXk_40.000_50.000.wav,1
Y43M9lSSjGKk_10.000_20.000.wav,1
Y43Q1HsTNljE_2.000_12.000.wav,1
Y43SyKP6oxZU_30.000_40.000.wav,1
Y43_kbccG72k_30.000_40.000.wav,1
Y443rTNtiUsY_0.000_10.000.wav,1
Y44MVGAJ0LoQ_30.000_40.000.wav,1
Y44UoyRQelwg_11.000_21.000.wav,1
Y44nJyshuBYk_20.000_30.000.wav,1
Y44oWBjaIgsc_25.000_35.000.wav,1
Y44pqAUL47Ng_20.000_30.000.wav,1
Y45C6mgdXB6E_30.000_40.000.wav,1
Y45KEHJraS_I_30.000_40.000.wav,1
Y45eXzd9uA0Y_50.000_60.000.wav,1
Y45fXNx2356Q_30.000_40.000.wav,1
Y45ms9XtS41s_30.000_40.000.wav,1
Y45pp34bWT50_270.000_280.000.wav,1
Y45wlEzm7BzA_30.000_40.000.wav,1
Y46-cMyxT3cg_30.000_40.000.wav,1
Y460UBhFmlBI_30.000_40.000.wav,1
Y462mYhjswJo_30.000_40.000.wav,1
Y466ucPGoNSQ_29.000_39.000.wav,1
Y46CuWLQ9uB8_30.000_40.000.wav,1
Y46JplTEUQWs_10.000_20.000.wav,1
Y46OeASFBkDk_0.000_10.000.wav,1
Y46nTXBhP9kY_30.000_40.000.wav,1
Y46rcp-BRuuE_40.000_50.000.wav,1
Y4720VXHoWLM_17.000_27.000.wav,1
Y472hRvjLs9I_30.000_40.000.wav,1
Y47BbFROLM9w_3.000_13.000.wav,1
Y47MR-rUOrx4_10.000_20.000.wav,1
Y47ZrXesalAg_30.000_40.000.wav,1
Y47dmD6_k_i4_19.000_29.000.wav,1
Y47oHinrJhJU_1.000_11.000.wav,1
Y47qEvSPsXF4_170.000_180.000.wav,1
Y47xQ6t6fkcw_50.000_60.000.wav,1
Y47y-glbQmfQ_30.000_40.000.wav,1
Y47yeUdNNbjY_130.000_140.000.wav,1
Y4850pEhfJVk_7.000_17.000.wav,1
Y485VJo0fHbc_280.000_290.000.wav,1
Y485qzavwtfA_10.000_20.000.wav,1
Y487WZLlab7s_30.000_40.000.wav,1
Y48VL2d-B8qU_20.000_30.000.wav,1
Y48hT-ncBQOc_30.000_40.000.wav,1
Y48hslqhFb98_0.000_10.000.wav,1
Y48qFx4FxXgM_30.000_40.000.wav,1
Y48rr7lY37tk_80.000_90.000.wav,1
Y48yCr-uHsqE_30.000_40.000.wav,1
Y499GOZcUWO4_2.000_12.000.wav,1
Y49KgRu3OILg_13.000_23.000.wav,1
Y49L1f662-VU_30.000_40.000.wav,1
Y49XZKJAX3-c_30.000_40.000.wav,1
Y49amz73CW84_250.000_260.000.wav,1
Y49c_ZAXGdzM_30.000_40.000.wav,1
Y49ePiQFSeps_30.000_40.000.wav,1
Y49r1wYt8avM_60.000_70.000.wav,1
Y49sVt0Quh-Q_30.000_40.000.wav,1
Y49vrGJpC8f0_30.000_40.000.wav,1
Y4A095g_ImbQ_180.000_190.000.wav,1
Y4A5ksnEmDfk_30.000_40.000.wav,1
Y4ACYRvMLdqs_30.000_40.000.wav,1
Y4ANSBlG1pfs_60.000_70.000.wav,1
Y4AP6mIFETys_210.000_220.000.wav,1
Y4AXyg8u002I_30.000_40.000.wav,1
Y4AYySiliYAw_10.000_20.000.wav,1
Y4Aks20CZBYE_30.000_40.000.wav,1
Y4AnCFz5KnS4_17.000_27.000.wav,1
Y4AtBY_MyoD4_21.000_31.000.wav,1
Y4AumzfG6EIk_20.000_30.000.wav,1
Y4B5bTzNpMFA_0.000_10.000.wav,1
Y4B77RJtquns_60.000_70.000.wav,1
Y4BEvN-FQDBY_0.000_10.000.wav,1
Y4BOlA09pdLQ_24.000_34.000.wav,1
Y4BP6uaHEkdY_30.000_40.000.wav,1
Y4BVlj6HFqoY_0.000_10.000.wav,1
Y4BZ0TPmuX_Q_30.000_40.000.wav,1
Y4Ba2SbBkMgI_10.000_20.000.wav,1
Y4BiRz0mkjjo_30.000_40.000.wav,1
Y4Btd3vV8OiA_30.000_40.000.wav,1
Y4BvDjtqfXSI_50.000_60.000.wav,1
Y4C0SaSqHKQs_30.000_40.000.wav,1
Y4CJWYacOczY_30.000_40.000.wav,1
Y4CWDa7F9yS4_30.000_40.000.wav,1
Y4CYB1Ei58sI_30.000_40.000.wav,1
Y4CrTkChK_Fo_10.000_20.000.wav,1
Y4CrUdYw5UDA_40.000_50.000.wav,1
Y4CviCmR74Tc_140.000_150.000.wav,1
Y4Cz5wcjd_cc_15.000_25.000.wav,1
Y4D1fdqzam0s_30.000_40.000.wav,1
Y4D7SPG4pgcI_230.000_240.000.wav,1
Y4DSTpxdidqA_30.000_40.000.wav,1
Y4DW-A7jOQFY_60.000_70.000.wav,1
Y4DX6WpnzSGw_17.000_27.000.wav,1
Y4Dcak9Vo9as_20.000_30.000.wav,1
Y4E8I4QHRl5U_20.000_30.000.wav,1
Y4E9hqcZdRc4_30.000_40.000.wav,1
Y4ECNmri8cKs_30.000_40.000.wav,1
Y4EGuvBppOZY_30.000_40.000.wav,1
Y4EMtBKb84kM_30.000_40.000.wav,1
Y4EU1ru6AI1Y_110.000_120.000.wav,1
Y4EefLfoaymk_20.000_30.000.wav,1
Y4EkuDWaYKY4_0.000_10.000.wav,1
Y4Epf1mQ4O5A_30.000_40.000.wav,1
Y4Er4VOkusQ4_30.000_40.000.wav,1
Y4EsTFqpclKY_16.000_26.000.wav,1
Y4Es_oSTs_Gc_230.000_240.000.wav,1
Y4Evwz-9ylSI_11.000_21.000.wav,1
Y4F0qKGmnQSM_8.000_18.000.wav,1
Y4F2rlj7mRGE_30.000_40.000.wav,1
Y4F57_6asxHk_10.000_20.000.wav,1
Y4FALNT7jzr8_140.000_150.000.wav,1
Y4FJcZm9303A_0.000_7.000.wav,1
Y4FKiMKwa_4A_120.000_130.000.wav,1
Y4FcAoY4XFAQ_30.000_40.000.wav,1
Y4Ftd6IUKSBM_11.000_21.000.wav,1
Y4Fy1cw9R_ts_30.000_40.000.wav,1
Y4Fyp0OTx6xs_30.000_40.000.wav,1
Y4FzeynFTIyA_9.000_19.000.wav,1
Y4G2vSp5Ob4w_530.000_540.000.wav,1
Y4G3VohWx1-o_0.000_9.000.wav,1
Y4GFeZgTcgRg_13.000_23.000.wav,1
Y4GOAAgtUxzc_30.000_40.000.wav,1
Y4GalkerBVs8_24.000_34.000.wav,1
Y4GeLpzLz4mQ_11.000_21.000.wav,1
Y4GfN0gZQvXs_30.000_40.000.wav,1
Y4Gmr1trzOic_23.000_33.000.wav,1
Y4GuqZYbHQtc_30.000_40.000.wav,1
Y4Gut-EZr8wE_15.000_25.000.wav,1
Y4H52d8aXYSo_30.000_40.000.wav,1
Y4H7TkuRNezo_30.000_40.000.wav,1
Y4HEFDb1o7WQ_30.000_40.000.wav,1
Y4HShw7Jujzk_30.000_40.000.wav,1
Y4HVGgjN6REw_16.000_26.000.wav,1
Y4H_85nTYk8M_30.000_40.000.wav,1
Y4Hs1yZu1GAU_520.000_530.000.wav,1
Y4HswX6IhwYI_240.000_250.000.wav,1
Y4ITfAthNIEo_30.000_40.000.wav,1
Y4IeDBwyQ9ZQ_190.000_200.000.wav,1
Y4Ikqbau4DQo_30.000_40.000.wav,1
Y4ImfvbxMsuQ_30.000_40.000.wav,1
Y4Iy_1xtq2SE_30.000_40.000.wav,1
Y4JGCpL2kb68_30.000_40.000.wav,1
Y4JHrObcf32Y_30.000_40.000.wav,1
Y4JSE_CuZgPU_30.000_40.000.wav,1
Y4J_hSJtHwn4_4.000_14.000.wav,1
Y4JhdOto9NMQ_120.000_130.000.wav,1
Y4JivfcurKs8_30.000_40.000.wav,1
Y4JsVdNNB0Cc_10.000_20.000.wav,1
Y4KBslP7c-U0_11.000_21.000.wav,1
Y4KD-8uNnxn8_12.000_22.000.wav,1
Y4KXFNI_UQDs_6.000_16.000.wav,1
Y4KYJA16aswI_20.000_30.000.wav,1
Y4Ka46DJjDZk_30.000_40.000.wav,1
Y4KaLLkUJKRk_80.000_90.000.wav,1
Y4Kb1NSslI9o_0.000_10.000.wav,1
Y4Khjevy7G-4_21.000_31.000.wav,1
Y4KkUpi72WFc_30.000_40.000.wav,1
Y4KpwXsjUJ7g_20.000_30.000.wav,1
Y4KryhAdXelM_30.000_40.000.wav,1
Y4LBIX0yjsJQ_30.000_40.000.wav,1
Y4LDquFsqunw_30.000_40.000.wav,1
Y4LZfNU_Cp-U_30.000_40.000.wav,1
Y4LqdHJ7fpfw_70.000_80.000.wav,1
Y4LvLnHI8GgA_10.000_20.000.wav,1
Y4LvjZOcEXdU_30.000_40.000.wav,1
Y4M2mZx-Qq2k_70.000_80.000.wav,1
Y4MKvVHqkyK0_260.000_270.000.wav,1
Y4MWgLnJzF1o_30.000_40.000.wav,1
Y4MYmnpPvBmo_80.000_90.000.wav,1
Y4M_eC5tm5YA_30.000_40.000.wav,1
Y4Mc1DF44pT8_0.000_6.000.wav,1
Y4MwTY38cFvw_30.000_40.000.wav,1
Y4N01YFev3lo_30.000_40.000.wav,1
Y4NCjS3jJ6sE_30.000_40.000.wav,1
Y4NTUSjsoQwE_80.000_90.000.wav,1
Y4NeXt93VqbY_30.000_40.000.wav,1
Y4NfrFeGN0XA_30.000_40.000.wav,1
Y4NkMsiIZARg_80.000_90.000.wav,1
Y4NyHpgJB47E_30.000_40.000.wav,1
Y4NyM_e2EmBA_70.000_80.000.wav,1
Y4OM46pga3Lg_0.000_10.000.wav,1
Y4ONdEb1bt9U_21.000_31.000.wav,1
Y4OP4FH04PmY_7.000_17.000.wav,1
Y4OY6nFcE8FQ_30.000_40.000.wav,1
Y4OZWOPNuEy0_30.000_40.000.wav,1
Y4OaQM0F8E1Y_18.000_28.000.wav,1
Y4Oh-a6rioKw_30.000_40.000.wav,1
Y4Ohzbi95_Mo_20.000_30.000.wav,1
Y4OicLFo4-vs_0.000_10.000.wav,1
Y4OrHmTmSKEA_30.000_40.000.wav,1
Y4Orov6kDYoY_13.000_23.000.wav,1
Y4P-DsDGjveI_20.000_30.000.wav,1
Y4P2sz-L0S3Q_30.000_40.000.wav,1
Y4P36nGEVI10_60.000_70.000.wav,1
Y4P8iYNA6LRM_10.000_20.000.wav,1
Y4P9UjJScj_I_20.000_30.000.wav,1
Y4PCUrcQQAhY_6.000_16.000.wav,1
Y4PIwHyKzgzI_30.000_40.000.wav,1
Y4PLtKW3ugLo_30.000_40.000.wav,1
Y4PO5fuhfg-A_30.000_40.000.wav,1
Y4PRB4mbNHWw_13.000_23.000.wav,1
Y4PTtsWP8yPg_30.000_40.000.wav,1
Y4PcLTeIptqc_40.000_50.000.wav,1
Y4Ph1T4FCsps_30.000_40.000.wav,1
Y4Q2JYPLvSms_0.000_10.000.wav,1
Y4QEON5KWC1o_40.000_50.000.wav,1
Y4Q_Xpo-h9z4_30.000_40.000.wav,1
Y4Q_ayrbbuJQ_270.000_280.000.wav,1
Y4Qm81s-kswQ_490.000_500.000.wav,1
Y4QmQcq_camE_17.000_27.000.wav,1
Y4QneiXHVMXo_6.000_16.000.wav,1
Y4QooMd6--J4_40.000_50.000.wav,1
Y4QpJD_exirE_10.000_20.000.wav,1
Y4QqcMm7IBv8_30.000_40.000.wav,1
Y4QrqOChRdKk_130.000_140.000.wav,1
Y4Qw3ME4dznc_30.000_40.000.wav,1
Y4QyT9Fm8gS8_20.000_30.000.wav,1
Y4R07AUf2_x4_30.000_40.000.wav,1
Y4ROw9lAxIac_16.000_26.000.wav,1
Y4R_mIP7WpHE_80.000_90.000.wav,1
Y4Rb6HHSWV3Q_60.000_70.000.wav,1
Y4RcB7m9a3Bo_590.000_600.000.wav,1
Y4RhARbjonAQ_0.000_10.000.wav,1
Y4Ri8wOYyA5c_40.000_50.000.wav,1
Y4RkHPtr7LjE_250.000_260.000.wav,1
Y4RxEm27eFbQ_30.000_40.000.wav,1
Y4RyrQPAWUcE_60.000_70.000.wav,1
Y4S8uT5uNYmM_2.000_12.000.wav,1
Y4S9ec0N_u8Q_30.000_40.000.wav,1
Y4SDkBPS1eug_0.000_10.000.wav,1
Y4SEV98MUeAE_30.000_40.000.wav,1
Y4SHLDq0_qfQ_21.000_31.000.wav,1
Y4SMqcGnhQKU_30.000_40.000.wav,1
Y4SyYvoJNn1U_30.000_40.000.wav,1
Y4T2BDX1OxVU_5.000_15.000.wav,1
Y4T6dC6u7BSE_0.000_10.000.wav,1
Y4T7vgJNhg0g_2.000_12.000.wav,1
Y4TCqQmQY8Y0_6.000_16.000.wav,1
Y4TIDUkEBTLc_40.000_50.000.wav,1
Y4U6FYa_VBbY_8.000_18.000.wav,1
Y4UNbRba29RM_10.000_20.000.wav,1
Y4UZNh8IYvWs_30.000_40.000.wav,1
Y4UbU5rEumW0_30.000_40.000.wav,1
Y4UgkZCla-Ss_20.000_30.000.wav,1
Y4UieY6R4i-g_23.000_33.000.wav,1
Y4UjukkpLYME_30.000_40.000.wav,1
Y4V-SDKbD6es_110.000_120.000.wav,1
Y4V0keQOlnH8_40.000_50.000.wav,1
Y4V5BVqRUJH8_20.000_30.000.wav,1
Y4V5j7WZVkvA_260.000_270.000.wav,1
Y4VZe9ol71Pw_30.000_40.000.wav,1
Y4W6AjtmDCME_21.000_31.000.wav,1
Y4WKvQDoztq0_0.000_7.000.wav,1
Y4WPPDbrtlG0_30.000_40.000.wav,1
Y4WTQTHvW87Q_17.000_27.000.wav,1
Y4WkCDfxey-U_30.000_40.000.wav,1
Y4WldosE2x6Y_30.000_40.000.wav,1
Y4WvlGj7rvcw_10.000_20.000.wav,1
Y4XHHsf5XAd0_30.000_40.000.wav,1
Y4XJwpOTURDw_30.000_40.000.wav,1
Y4XKO7s7amJY_30.000_40.000.wav,1
Y4XKm9MK1qZg_30.000_40.000.wav,1
Y4XPkRuTOB28_0.000_10.000.wav,1
Y4XVnoOvr0N8_0.000_8.000.wav,1
Y4XY0qgsLl10_19.000_29.000.wav,1
Y4XZ499Rf2nM_30.000_40.000.wav,1
Y4XZOECIZSzQ_30.000_40.000.wav,1
Y4Xa2dx3erMo_20.000_30.000.wav,1
Y4XbXhTZtfwg_40.000_50.000.wav,1
Y4Xq20G2WyPU_30.000_40.000.wav,1
Y4Xqnx2nDpJE_60.000_70.000.wav,1
Y4Xr7FanLYTw_30.000_40.000.wav,1
Y4Y020IJSf5M_30.000_40.000.wav,1
Y4Y9W-X1s8rQ_30.000_40.000.wav,1
Y4YDtrsRzjQ0_30.000_40.000.wav,1
Y4YMKiJR9Tl8_20.000_30.000.wav,1
Y4YMKoIwRb70_40.000_50.000.wav,1
Y4YUp45FEi5U_30.000_40.000.wav,1
Y4YYfiwXdecQ_50.000_60.000.wav,1
Y4Y_vaxWMj-k_0.000_10.000.wav,1
Y4YksO4ye45U_70.000_80.000.wav,1
Y4YyTWlIZ4JI_30.000_40.000.wav,1
Y4YyzX6Eh4Ho_30.000_40.000.wav,1
Y4Z2sZRhG5qU_30.000_40.000.wav,1
Y4Z7RTdI6Yuo_4.000_14.000.wav,1
Y4ZBoI0kQmY0_30.000_40.000.wav,1
Y4ZKvA52wuHY_30.000_40.000.wav,1
Y4ZMXOccFsY0_0.000_10.000.wav,1
Y4Zcfo6EtDww_30.000_40.000.wav,1
Y4ZdX1Hl6mhs_30.000_40.000.wav,1
Y4ZdXvIv_5YE_21.000_31.000.wav,1
Y4ZlRt0UHWb8_60.000_70.000.wav,1
Y4ZxUf0scTSM_21.000_31.000.wav,1
Y4ZzI4LbNOto_30.000_40.000.wav,1
Y4_55SnLgXEk_20.000_30.000.wav,1
Y4_AMmKBQmI4_30.000_40.000.wav,1
Y4_BMiv4n5W4_190.000_200.000.wav,1
Y4_ELRqnrs1g_240.000_250.000.wav,1
Y4_HVXxn2jbI_50.000_60.000.wav,1
Y4_bKiFo_znw_30.000_40.000.wav,1
Y4_pTq3-R4RY_30.000_40.000.wav,1
Y4_qnGJihHvM_170.000_180.000.wav,1
Y4_tPeX2Yn10_30.000_40.000.wav,1
Y4_uN1uZOavw_40.000_50.000.wav,1
Y4_vY-cFR1eE_30.000_40.000.wav,1
Y4_xMLEQztQ8_30.000_40.000.wav,1
Y4a-GitDWc9w_150.000_160.000.wav,1
Y4a07pmWCYdg_30.000_40.000.wav,1
Y4a0idskuZRA_30.000_40.000.wav,1
Y4a4EPShrt_E_30.000_40.000.wav,1
Y4a6iSwfE2fU_20.000_30.000.wav,1
Y4aEuw5dWAmE_30.000_40.000.wav,1
Y4aF2S8e9bts_30.000_40.000.wav,1
Y4aG__BtXRs4_110.000_120.000.wav,1
Y4aH8wtCUSIk_120.000_130.000.wav,1
Y4aKcrDljKlc_30.000_40.000.wav,1
Y4aLOuf2jqgo_30.000_40.000.wav,1
Y4ad9WnwmoAQ_30.000_40.000.wav,1
Y4aejRI-PHdg_30.000_40.000.wav,1
Y4ap0jcZH9RY_70.000_80.000.wav,1
Y4aqp2zlwNK8_30.000_40.000.wav,1
Y4avjVfhIzDw_400.000_410.000.wav,1
Y4b-p1s20L8A_70.000_80.000.wav,1
Y4bDIiIXdyS0_22.000_32.000.wav,1
Y4bDk1x5CMrs_190.000_200.000.wav,1
Y4bLMrwnrKCU_0.000_7.000.wav,1
Y4bdhvY2R-mA_30.000_40.000.wav,1
Y4bzHsszL6DQ_80.000_90.000.wav,1
Y4c572JueQkU_40.000_50.000.wav,1
Y4cJWESri7zs_50.000_60.000.wav,1
Y4cUTrbCpwX8_30.000_40.000.wav,1
Y4cppYFx8-cg_140.000_150.000.wav,1
Y4cs-QhLuWkA_30.000_40.000.wav,1
Y4cuQJQSMuyU_30.000_40.000.wav,1
Y4d1X-2tUO2o_100.000_110.000.wav,1
Y4d2P0xXvrVA_27.000_37.000.wav,1
Y4d8Qth3bEOE_10.000_20.000.wav,1
Y4dDQq_dDp0k_30.000_40.000.wav,1
Y4dG_VyOjAqc_200.000_210.000.wav,1
Y4dGze6t5iO8_3.000_13.000.wav,1
Y4dIIpLYOqyo_160.000_170.000.wav,1
Y4dIsqL8UWZU_30.000_40.000.wav,1
Y4dPxaf3PT4E_20.000_30.000.wav,1
Y4dTnDYymmG0_30.000_40.000.wav,1
Y4dXss5dCKng_30.000_40.000.wav,1
Y4dbhc3pklcQ_120.000_130.000.wav,1
Y4dfUiPfo9jk_20.000_30.000.wav,1
Y4dfX4pcydoU_30.000_40.000.wav,1
Y4dgXF8R-y1o_10.000_20.000.wav,1
Y4dgvqmpMORQ_30.000_40.000.wav,1
Y4dmBaDl584M_0.000_10.000.wav,1
Y4drz22OxVn0_30.000_40.000.wav,1
Y4dsfwZy5kn8_30.000_40.000.wav,1
Y4dw-YHgOT24_30.000_40.000.wav,1
Y4eCIbc4sJVI_30.000_40.000.wav,1
Y4eT3-AMqr3o_30.000_40.000.wav,1
Y4f57mhJZPjk_40.000_50.000.wav,1
Y4fVGsuADI4Q_10.000_20.000.wav,1
Y4fgpSuEyGjs_30.000_40.000.wav,1
Y4ftHLkkOgbg_200.000_210.000.wav,1
Y4fvgSLN2ypY_560.000_570.000.wav,1
Y4g0qGcbRWVU_0.000_10.000.wav,1
Y4g6Yumdb0iI_50.000_60.000.wav,1
Y4g8onQ5PQlY_30.000_40.000.wav,1
Y4gFRgH2FGWk_490.000_500.000.wav,1
Y4gZQO_9-HPI_330.000_340.000.wav,1
Y4gaviW9QzY4_10.000_20.000.wav,1
Y4hai8G68k50_30.000_40.000.wav,1
Y4iFKszSumIY_50.000_60.000.wav,1
Y4iVvjums0r0_10.000_20.000.wav,1
Y4inwWVH8PRU_13.000_23.000.wav,1
Y4jN5fJxQGNQ_330.000_340.000.wav,1
Y4jNNIdSZaec_550.000_560.000.wav,1
Y4jRBhduwJIo_170.000_180.000.wav,1
Y4jWllOiVygA_30.000_40.000.wav,1
Y4kYst2YDiUo_30.000_40.000.wav,1
Y4kaM8FO0tX0_18.000_28.000.wav,1
Y4kdyG-zcxw0_210.000_220.000.wav,1
Y4ksEvXq-i7w_110.000_120.000.wav,1
Y4l2iIYHfDis_540.000_550.000.wav,1
Y4lABwY2R6E4_300.000_310.000.wav,1
Y4lBcgIkI1Nk_28.000_38.000.wav,1
Y4lPLQzBT84E_30.000_40.000.wav,1
Y4ltnOsbLIJI_40.000_50.000.wav,1
Y4mZrgKdU1aM_30.000_40.000.wav,1
Y4nF9y-TFcnE_0.000_5.000.wav,1
Y4nGBQ1iyS-M_30.000_40.000.wav,1
Y4nHiL-wA83U_30.000_40.000.wav,1
Y4nIkz828eOU_20.000_30.000.wav,1
Y4nTw2Np4AVc_30.000_40.000.wav,1
Y4nlMYCzbWi4_30.000_40.000.wav,1
Y4nso36LBSTQ_340.000_350.000.wav,1
Y4oBUuHf3v2E_160.000_170.000.wav,1
Y4oQdFf_uYSs_130.000_140.000.wav,1
Y4ocp6fVfsLQ_30.000_40.000.wav,1
Y4owlyCOzDiE_160.000_170.000.wav,1
Y4pIp7MMNTeE_30.000_40.000.wav,1
Y4psXg2XhdVo_10.000_20.000.wav,1
Y4q5eZSMbrdQ_180.000_190.000.wav,1
Y4qHwbBkxbGI_30.000_40.000.wav,1
Y4qakHPicLeM_30.000_40.000.wav,1
Y4qcVpJv_aIw_0.000_9.000.wav,1
Y4r06TZ6uI6k_30.000_40.000.wav,1
Y4r7Lea8y-VU_30.000_40.000.wav,1
Y4rEIH_fRXaQ_40.000_50.000.wav,1
Y4rQ-uP5qNK8_180.000_190.000.wav,1
Y4roVb2megJg_180.000_190.000.wav,1
Y4rznQNMwoOM_30.000_40.000.wav,1
Y4s22LBX570A_18.000_28.000.wav,1
Y4sUECwj3Lu0_30.000_40.000.wav,1
Y4sVuOCax7wI_30.000_40.000.wav,1
Y4suwyU3FfQg_20.000_30.000.wav,1
Y4tAubzgxw-E_50.000_60.000.wav,1
Y4tbUkiGEoqY_10.000_20.000.wav,1
Y4tuKQQTQ-5g_30.000_40.000.wav,1
Y4uK2iKEBS50_30.000_40.000.wav,1
Y4uRizWpSXAc_30.000_40.000.wav,1
Y4vSCafZpEQQ_15.000_25.000.wav,1
Y4vUA9EuRS28_0.000_10.000.wav,1
Y4w16MdaZQpU_19.000_29.000.wav,1
Y4wphn_vWk94_30.000_40.000.wav,1
Y4x15kpXx2VA_29.000_39.000.wav,1
Y4xDPeTIMoJs_21.000_31.000.wav,1
Y4xHAVVdygzk_30.000_40.000.wav,1
Y4xvE2qqUIIc_24.000_34.000.wav,1
Y4y5wsrXb2xI_21.000_31.000.wav,1
Y4yFC09hJSYg_30.000_40.000.wav,1
Y4yZ5QO3RZzw_7.000_17.000.wav,1
Y4yfjPSziK9o_70.000_80.000.wav,1
Y5-4YCKp_BbM_6.000_16.000.wav,1
Y5-4pJcg-N6s_30.000_40.000.wav,1
Y5-77GQ1Ts2k_30.000_40.000.wav,1
Y5-P_wQ8JOBE_30.000_40.000.wav,1
Y5-VdQ476qJ8_30.000_40.000.wav,1
Y5-oV-iWxNag_30.000_40.000.wav,1
Y505AMiYuRA0_110.000_120.000.wav,1
Y50De20Tk-f8_30.000_40.000.wav,1
Y50ZaLqiJgLU_30.000_40.000.wav,1
Y50c1NQ33yYw_0.000_10.000.wav,1
Y50hhTSXMwd0_500.000_510.000.wav,1
Y50nFjaSiorU_300.000_310.000.wav,1
Y51I8U2iWrpM_30.000_40.000.wav,1
Y51QDqprTbW8_50.000_60.000.wav,1
Y51RBCXSHtyg_30.000_40.000.wav,1
Y51luPlswXEU_280.000_290.000.wav,1
Y51oPWN3ESc0_10.000_20.000.wav,1
Y51stpU5RwRU_3.000_13.000.wav,1
Y52Pr5Bm3RUQ_6.000_16.000.wav,1
Y52Ty3VEN_WE_180.000_190.000.wav,1
Y52aEx-HSrgs_0.000_8.000.wav,1
Y530VNVkbvsw_30.000_40.000.wav,1
Y53B4zcaZFBE_20.000_30.000.wav,1
Y53JnLElH4Wc_440.000_450.000.wav,1
Y53YVDVS5ZQI_40.000_50.000.wav,1
Y53Zf-iv6VdQ_30.000_40.000.wav,1
Y53hhz2XIHLc_160.000_170.000.wav,1
Y53l14bVZ6gM_150.000_160.000.wav,1
Y543g5ubvyh4_10.000_20.000.wav,1
Y5477eUgz9u4_0.000_7.000.wav,1
Y54Br5mQ8idE_30.000_40.000.wav,1
Y54Ool76D12Q_70.000_80.000.wav,1
Y54ZwjPVQ4SU_8.000_18.000.wav,1
Y55LL-6jcpcQ_180.000_190.000.wav,1
Y55Q5nD-vWRc_30.000_40.000.wav,1
Y56DgpuRPvIU_30.000_40.000.wav,1
Y56HleLMsynY_30.000_40.000.wav,1
Y56Z-tWiIK7g_30.000_40.000.wav,1
Y56pKpmMatJA_10.000_20.000.wav,1
Y56vER9_BuR4_120.000_130.000.wav,1
Y56vS1YziWd8_30.000_40.000.wav,1
Y57EaIi3xB-8_3.000_13.000.wav,1
Y57H-K6Yhlig_30.000_40.000.wav,1
Y57fy7lccB0U_300.000_310.000.wav,1
Y57x4T3XZqPg_21.000_31.000.wav,1
Y59Uhe-GRs30_310.000_320.000.wav,1
Y59i0XdKqAco_0.000_10.000.wav,1
Y5AU-uj5YWqI_80.000_90.000.wav,1
Y5AXA7_vyjnA_3.000_13.000.wav,1
Y5B8SVIhkFfM_30.000_40.000.wav,1
Y5BlQ3fxGhWY_0.000_7.000.wav,1
Y5C2QIcCAWKA_50.000_60.000.wav,1
Y5COous3_GLw_30.000_40.000.wav,1
Y5CS8azBBUDc_30.000_40.000.wav,1
Y5CVI9p6nNuQ_30.000_40.000.wav,1
Y5CcdpoS7KaU_450.000_460.000.wav,1
Y5Ct0Emq8j8A_13.000_23.000.wav,1
Y5DhRsc0Rcjs_40.000_50.000.wav,1
Y5Di4ovLsdJM_30.000_40.000.wav,1
Y5Dm9SR0CK8Y_70.000_80.000.wav,1
Y5DoTfoddEu8_140.000_150.000.wav,1
Y5DzDmzJs9eg_10.000_20.000.wav,1
Y5DzlDVY8cr4_120.000_130.000.wav,1
Y5ERtrFMNAx8_30.000_40.000.wav,1
Y5EZCrjbHy0o_4.000_14.000.wav,1
Y5EeA6toiZCM_400.000_410.000.wav,1
Y5EhOMFdPBG8_80.000_90.000.wav,1
Y5Ej7-MFmdrk_210.000_220.000.wav,1
Y5Eokkv35bmw_0.000_10.000.wav,1
Y5Ey9GnbfJTU_30.000_40.000.wav,1
Y5F_r79N3Q_w_270.000_280.000.wav,1
