filename	event_labels
Y8JMFVd_3Fq0_60.000_70.000.wav	Vacuum_cleaner
Y8e6ha9wOsl0_30.000_40.000.wav	Vacuum_cleaner
Y8z6UjJACNLE_10.000_20.000.wav	Vacuum_cleaner
Y97_dBJobzaE_50.000_60.000.wav	Vacuum_cleaner
Y9FcBsEzihqI_80.000_90.000.wav	Speech,Vacuum_cleaner
Y9KhDXUt5IoM_370.000_380.000.wav	Vacuum_cleaner
Y9ige_Pfo-2Q_30.000_40.000.wav	Vacuum_cleaner
YAgPBflnMOss_90.000_100.000.wav	Vacuum_cleaner
YAkZ84GRil04_210.000_220.000.wav	Vacuum_cleaner,Speech
YAuCSBtuEI-k_40.000_50.000.wav	Vacuum_cleaner
YB3MAJqFGdus_190.000_200.000.wav	Speech,Vacuum_cleaner
YB6uxhGolQpo_320.000_330.000.wav	Vacuum_cleaner
YB8Xv04otTos_30.000_40.000.wav	Vacuum_cleaner
YB9heGupPnrA_210.000_220.000.wav	Vacuum_cleaner
YBq7pJ8J8iQ8_40.000_50.000.wav	Vacuum_cleaner
YC4bCoIfF0t4_50.000_60.000.wav	Vacuum_cleaner
YCCywFuWAucg_30.000_40.000.wav	Vacuum_cleaner
YCGJr6Pz-p0U_10.000_20.000.wav	Speech,Vacuum_cleaner
YCQEYmvZRDtM_40.000_50.000.wav	Vacuum_cleaner
YCRWYic9kggY_50.000_60.000.wav	Vacuum_cleaner,Speech
YCb72bJyShuM_450.000_460.000.wav	Vacuum_cleaner
YCgGDTDmu6Qk_30.000_40.000.wav	Vacuum_cleaner
YCkTAYVElyrM_220.000_230.000.wav	Vacuum_cleaner
YCpCFkvPZSyo_90.000_100.000.wav	Speech,Vacuum_cleaner
YCsHx08b_Mmo_70.000_80.000.wav	Vacuum_cleaner
YCutZRlwZcZU_30.000_40.000.wav	Vacuum_cleaner
YD2JDmgsq71s_350.000_360.000.wav	Vacuum_cleaner,Speech
YD4gbzWirkwQ_70.000_80.000.wav	Vacuum_cleaner
YD7kuwMAGHbY_40.000_50.000.wav	Vacuum_cleaner,Speech
YD9LaKlgNuhs_120.000_130.000.wav	Speech,Vacuum_cleaner
YDG89TFpzMmg_20.000_30.000.wav	Vacuum_cleaner
YDK-7X3oSVoA_90.000_100.000.wav	Speech,Vacuum_cleaner
YDL00Q-Qu8sI_420.000_430.000.wav	Speech,Vacuum_cleaner
YDNSbY2bKAyE_10.000_20.000.wav	Vacuum_cleaner
YDSFaOuqH8lA_160.000_170.000.wav	Speech,Vacuum_cleaner
YE-mM8vAFS-c_70.000_80.000.wav	Vacuum_cleaner
YEAPXZYrMD38_140.000_150.000.wav	Vacuum_cleaner
YEFtHGHtwF1A_0.000_10.000.wav	Vacuum_cleaner
YEP-K9Os-OiU_50.000_60.000.wav	Speech,Vacuum_cleaner
YEZ5m9JARwBM_30.000_40.000.wav	Vacuum_cleaner
YFDNj1d8V-9g_40.000_50.000.wav	Vacuum_cleaner
YFDcbH82VwxI_23.000_33.000.wav	Vacuum_cleaner
YFHYgU1-ayM0_30.000_40.000.wav	Vacuum_cleaner,Speech
YFOcS12s5mmI_20.000_30.000.wav	Vacuum_cleaner
YFawyLfqTsqs_230.000_240.000.wav	Vacuum_cleaner
YFk8y6-wbBUk_20.000_30.000.wav	Vacuum_cleaner,Speech
YG2ZxMFzGtws_130.000_140.000.wav	Speech,Vacuum_cleaner
YGrD9MBHKnNI_190.000_200.000.wav	Vacuum_cleaner
YHluxd7Vtzro_20.000_30.000.wav	Speech,Vacuum_cleaner
YHn1UNGYvikE_130.000_140.000.wav	Vacuum_cleaner
YHpt4oDpqQ94_30.000_40.000.wav	Vacuum_cleaner
YI2jVlVaFyD0_0.000_10.000.wav	Vacuum_cleaner
YIXcSKIcwWLE_90.000_100.000.wav	Speech,Vacuum_cleaner
YI_GAhp3M4kQ_0.000_10.000.wav	Vacuum_cleaner,Speech
YIb7cg0gudCs_170.000_180.000.wav	Vacuum_cleaner
YIl2uf1KAnt4_0.000_10.000.wav	Vacuum_cleaner
YIlVuPQ11gzM_120.000_130.000.wav	Vacuum_cleaner
YJHY4kY-D7U0_440.000_450.000.wav	Vacuum_cleaner
YJPUb0c4hUgY_490.000_500.000.wav	Vacuum_cleaner
YJTk_7jVeW64_0.000_10.000.wav	Vacuum_cleaner
YJqNqA2olQeY_60.000_70.000.wav	Speech,Vacuum_cleaner
YJrMC4UZxulw_110.000_120.000.wav	Vacuum_cleaner
YK68PjrSv1zY_0.000_10.000.wav	Vacuum_cleaner
YK8pU44rsLJY_150.000_160.000.wav	Vacuum_cleaner
YKH22JqqjVA8_30.000_40.000.wav	Vacuum_cleaner
YKOFrb2VOnqA_130.000_140.000.wav	Vacuum_cleaner,Speech
YKWfj_tzrlxM_90.000_100.000.wav	Vacuum_cleaner
YKqa-iC4cuMs_370.000_380.000.wav	Speech,Vacuum_cleaner
Y1Nw-fC0gk9o_120.000_130.000.wav	Dishes,Speech
Y1SpHjTw56jg_260.000_270.000.wav	Dishes,Speech
Y23pAYyzCnU8_520.000_530.000.wav	Dishes,Speech
Y257OKP3ZLD0_30.000_40.000.wav	Dishes,Speech
Y2O_mVjMFsuQ_340.000_350.000.wav	Dishes,Speech
Y57q1DKPOLYg_40.000_50.000.wav	Dishes,Speech
Y5ohCslwvxdw_40.000_50.000.wav	Dishes,Speech
Y5rmbkTrYSK0_90.000_100.000.wav	Dishes,Speech
Y6QExD0uUMOs_20.000_30.000.wav	Dishes
Y6Y92C4qnFPk_130.000_140.000.wav	Dishes,Speech
Y6ZEtbX95qYo_190.000_200.000.wav	Dishes,Speech,Running_water
Y6zcz_gJkbmQ_120.000_130.000.wav	Dishes,Speech,Running_water
Y8XVCewPZYz4_420.000_430.000.wav	Dishes,Speech
Y8o-Y4QP8LWs_280.000_290.000.wav	Dishes
Y8vuTgV73O2o_390.000_400.000.wav	Dishes,Speech
YAY7QlDwEAH8_0.000_6.000.wav	Dishes,Running_water,Running_water
YBc2wI4c2wBI_180.000_190.000.wav	Dishes,Speech
YC7D1GjuDQVA_120.000_130.000.wav	Dishes
YCJqlLZZano4_290.000_300.000.wav	Dishes
YCfij00R-8Zs_280.000_290.000.wav	Dishes
YDBYzZp1jOro_200.000_210.000.wav	Dishes,Speech
YDdiZEqm1g9c_20.000_30.000.wav	Dishes
YE1CXRMewTCk_200.000_210.000.wav	Dishes,Speech
YEOEVEf6q_Ms_150.000_160.000.wav	Dishes
YF9f9caaxmm0_370.000_380.000.wav	Dishes,Speech
YG25fk1hnP30_260.000_270.000.wav	Dishes
YGBPwN9NOMVo_280.000_290.000.wav	Dishes,Speech
YGIS6MmZwP5g_30.000_40.000.wav	Dishes,Speech
YGRpuXhXjAmk_290.000_300.000.wav	Dishes
YGUk84jnXRBQ_200.000_210.000.wav	Dishes
YGr1Ktuy5zq8_150.000_160.000.wav	Dishes,Speech
YHQ40IvZOFUo_210.000_220.000.wav	Dishes,Speech
YHzcT5VgB9uw_60.000_70.000.wav	Dishes,Speech
YIMrI0TfCnVw_420.000_430.000.wav	Dishes,Speech
YIN8pk34_S_k_0.000_10.000.wav	Dishes,Speech
YIdGB-Q2p-eM_30.000_40.000.wav	Dishes
YJ6Dkx5KSfPs_520.000_530.000.wav	Dishes,Speech
YJ9TypJdxLcI_90.000_100.000.wav	Dishes
YJQphdZQRTs4_40.000_50.000.wav	Dishes,Speech
YJT4g4usFWiI_50.000_60.000.wav	Dishes
YJZ9Tpv6h1pA_50.000_60.000.wav	Dishes,Speech
YJiur7qz3NU8_50.000_60.000.wav	Dishes,Speech
YJyzNt1JKAiw_530.000_540.000.wav	Dishes,Speech
YJz9r4H9kaTI_170.000_180.000.wav	Dishes
Y1oc7Z8x1WBk_570.000_580.000.wav	Electric_shaver_toothbrush
YAi8bBqbdB0g_210.000_220.000.wav	Electric_shaver_toothbrush,Speech
YAq9QPtfMuO4_110.000_120.000.wav	Electric_shaver_toothbrush
YCOL58C_D8Fc_130.000_140.000.wav	Electric_shaver_toothbrush,Speech
YV4_KDsLM374_190.000_200.000.wav	Electric_shaver_toothbrush,Speech
YVkjF5L9rE1g_180.000_190.000.wav	Electric_shaver_toothbrush,Speech
YdLidU5Z0sFk_260.000_270.000.wav	Electric_shaver_toothbrush,Speech
YdagkkN0WlTQ_120.000_130.000.wav	Electric_shaver_toothbrush,Speech
YeqfEs_qSGHY_300.000_310.000.wav	Electric_shaver_toothbrush
YfR5heE6goDA_10.000_20.000.wav	Electric_shaver_toothbrush
YfrHnRirNcZ0_90.000_100.000.wav	Electric_shaver_toothbrush
Yhl-NvOd71qU_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Yhsia3i4zens_140.000_150.000.wav	Electric_shaver_toothbrush,Speech
Yhy__agulHvg_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
YkzRJqZrjUX4_380.000_390.000.wav	Electric_shaver_toothbrush,Speech
YlDDJMPAevBg_270.000_280.000.wav	Electric_shaver_toothbrush,Speech
YmRDg0StdLrE_190.000_200.000.wav	Electric_shaver_toothbrush
Yo0SriWFnPZc_0.000_10.000.wav	Electric_shaver_toothbrush
Yobc8GSP43ww_120.000_130.000.wav	Electric_shaver_toothbrush,Speech
Yp53Z0kRu3wA_320.000_330.000.wav	Electric_shaver_toothbrush,Speech
YpSWPHSz6jHE_30.000_40.000.wav	Electric_shaver_toothbrush
Yqa9pb77jMQg_120.000_130.000.wav	Electric_shaver_toothbrush,Speech
YsRlBSp0r0dg_150.000_160.000.wav	Electric_shaver_toothbrush,Speech
Yv2YA8-WMI-w_10.000_20.000.wav	Electric_shaver_toothbrush,Speech
YwqQU8VXGyS0_390.000_400.000.wav	Electric_shaver_toothbrush,Speech
YxvgPSItdFXw_270.000_280.000.wav	Electric_shaver_toothbrush,Speech
YyDw1Swpj_-w_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
YyTXesz-KMhg_360.000_370.000.wav	Electric_shaver_toothbrush,Speech
YzHlwnVWBQaQ_260.000_270.000.wav	Electric_shaver_toothbrush
YzJZWoYzSrIM_140.000_150.000.wav	Electric_shaver_toothbrush,Speech
YBUzoqv1iSgI_240.000_250.000.wav	Electric_shaver_toothbrush,Speech
Yh-lpXjQeZII_120.000_130.000.wav	Electric_shaver_toothbrush,Speech
Y02MGx1Vh9c0_240.000_250.000.wav	Electric_shaver_toothbrush
Y4pA2MFiec8k_530.000_540.000.wav	Electric_shaver_toothbrush
Y9PZiMMd5hwg_450.000_460.000.wav	Electric_shaver_toothbrush
YG-YrqazRGTo_90.000_100.000.wav	Electric_shaver_toothbrush
YH7HYiXScU7k_540.000_550.000.wav	Electric_shaver_toothbrush,Speech
YPjRYAwDxo6I_80.000_90.000.wav	Electric_shaver_toothbrush
YUKoIkTJGZLg_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
YURyhcd-H3lY_180.000_190.000.wav	Electric_shaver_toothbrush
YUW0vfC5UjQg_140.000_150.000.wav	Electric_shaver_toothbrush,Speech
YiDBWBvuYOQk_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Yqc61mzzSIxM_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
YyfSco9z1fpw_190.000_200.000.wav	Electric_shaver_toothbrush,Speech
YyixVwsu3pvc_40.000_50.000.wav	Electric_shaver_toothbrush,Speech
Y--CE2f-ttEQ_30.000_40.000.wav	Frying
Y--ERHDSdxGQ_30.000_40.000.wav	Speech
Y-0A1_JR5f34_16.000_26.000.wav	Dog
Y-0BScjoz3Z0_10.000_20.000.wav	Speech
Y-0nSANmuPxU_10.000_20.000.wav	Speech
Y-1Aq2vO90x0_100.000_110.000.wav	Running_water
Y-1KAjPp2-Vc_120.000_130.000.wav	Speech
Y-1XUnm0C3nc_30.000_40.000.wav	Speech
Y-1gnqVuvMqg_30.000_40.000.wav	Dog
Y-2T84hKp5pU_30.000_40.000.wav	Dog
Y-2wSfX2alxs_30.000_40.000.wav	Speech
Y-3jCQXtsa7A_30.000_40.000.wav	Speech
Y-3qrk3DOzPY_11.000_21.000.wav	Dog
Y-4RO-xwY_sU_30.000_40.000.wav	Speech
Y-4V-G01XDGA_140.000_150.000.wav	Speech
Y-54naqYCenE_70.000_80.000.wav	Dog
Y-5msR5aVwtg_90.000_100.000.wav	Speech
Y-5xNaSrvNlw_40.000_50.000.wav	Alarm_bell_ringing
Y-628WBAudFs_40.000_50.000.wav	Speech
Y-62RXhX5GZk_30.000_40.000.wav	Dog
Y-67q0yYR0zk_24.000_34.000.wav	Speech
Y-6Vl2wMppE0_150.000_160.000.wav	Cat
Y-6axSq5UpRU_30.000_40.000.wav	Speech
Y-6bSOEg37aM_30.000_40.000.wav	Dog
Y-6rhfzzAeTI_10.000_20.000.wav	Speech
Y-7TkOxpkbwM_30.000_40.000.wav	Speech
Y-8-DDEBf4O4_30.000_40.000.wav	Speech
Y-84CyEpynsY_10.000_20.000.wav	Dog
Y-8EPfCUsaJI_30.000_40.000.wav	Dog
Y-8gLdsuPmOI_30.000_40.000.wav	Speech
Y-8rk5vvJ0_w_30.000_40.000.wav	Speech
Y-96M8jhGKKs_30.000_40.000.wav	Running_water
Y-9DP8x__enM_30.000_40.000.wav	Dog
Y-9ZM1CeOx8Q_6.000_16.000.wav	Speech
Y-9Zu3pbxUZA_30.000_40.000.wav	Speech
Y-9vtZXolVrA_30.000_40.000.wav	Running_water
Y-AFrDnmdTCg_30.000_40.000.wav	Speech
Y-ATt52SzTvg_20.000_30.000.wav	Dog
Y-AVwRtGa-4g_30.000_40.000.wav	Dog
Y-AWooU1PDiM_70.000_80.000.wav	Dog
Y-Ar4PKnkW4g_30.000_40.000.wav	Dog
Y-B5DiOSRRaE_30.000_40.000.wav	Speech
Y-BGOlBck6D4_130.000_140.000.wav	Dog
Y-BL3E3sLc78_30.000_40.000.wav	Speech
Y-BLD2zJt6Fg_12.000_22.000.wav	Speech
Y-BLjIL2ROoo_14.000_24.000.wav	Dog
Y-BjbonGxYrY_30.000_40.000.wav	Dog
Y-BrGEW6o1i0_0.000_10.000.wav	Speech
Y-CPNNk0Yy_o_30.000_40.000.wav	Dog
Y-CsyccdK-W0_30.000_40.000.wav	Speech
Y-D8SmpQS4pA_40.000_50.000.wav	Speech
Y-Dqs5gfCs6w_1.000_11.000.wav	Speech
Y-DsCcOSF_-c_13.000_23.000.wav	Speech
Y-E7YRiWlfFI_15.000_25.000.wav	Speech
Y-ELF0Yf7sGQ_30.000_40.000.wav	Speech
Y-EfASI0k7JY_24.000_34.000.wav	Speech
Y-FGoF0ZNiFE_20.000_30.000.wav	Running_water
Y-FL9SIdEWMo_10.000_20.000.wav	Speech
Y-FNu8b_mSzw_30.000_40.000.wav	Dog
Y-FR4W309dYo_30.000_40.000.wav	Speech
Y-FVcaKITrV0_30.000_40.000.wav	Dog
Y-FwemucIizg_30.000_40.000.wav	Speech
Y-G2OMjRN67o_30.000_40.000.wav	Speech
Y-GD61bym00o_30.000_40.000.wav	Speech
Y-GUOAK-SotI_30.000_40.000.wav	Running_water
Y-Gp9-o-75bA_13.000_23.000.wav	Dog
Y-HV2XcVRF7I_10.000_20.000.wav	Dog
Y-HVUL5tNzdo_30.000_40.000.wav	Speech
Y-HXs9lSAcW0_30.000_40.000.wav	Speech
Y-HtMOrXQ778_30.000_40.000.wav	Cat
Y-IBfSiR2SR0_30.000_40.000.wav	Speech
Y-IL_HB4hPxs_30.000_40.000.wav	Speech
Y-I_Ej65k3Rg_30.000_40.000.wav	Speech
Y-IiNFQu84JE_0.000_10.000.wav	Electric_shaver_toothbrush
Y-IlaBGP83MU_30.000_40.000.wav	Dog
Y-J8jvsVQcvo_30.000_40.000.wav	Speech
Y-JKnrzprvBc_30.000_40.000.wav	Speech
Y-JXX1SwOMpk_24.000_34.000.wav	Speech
Y-JaOCfaUJWQ_410.000_420.000.wav	Speech
Y-K2G4ofiEQc_19.000_29.000.wav	Dog
Y-KNbjkvO-9c_30.000_40.000.wav	Speech
Y-KbQm2-3C4k_29.000_39.000.wav	Speech
Y-KupNr9LL5k_30.000_40.000.wav	Dog
Y-LKvu9q54f0_0.000_10.000.wav	Cat
Y-LffRs6dGrc_30.000_40.000.wav	Dishes
Y-LgIM3tdojI_30.000_40.000.wav	Speech
Y-MJMfVFvtSE_14.000_24.000.wav	Dog
Y-MLUvNEPuz4_28.000_38.000.wav	Dog
Y-MMZGpA0JaE_29.000_39.000.wav	Dog
Y-MobtxIiE20_0.000_7.000.wav	Speech
Y-Mvkc9TSOL8_30.000_40.000.wav	Dog
Y-N9BMANnB4Q_30.000_40.000.wav	Dog
Y-Nkwof_YdnI_100.000_110.000.wav	Dog
Y-NsCNnryC9c_21.000_31.000.wav	Speech
Y-O5cvwVpbX0_30.000_40.000.wav	Speech
Y-OJ35DMZPA4_30.000_40.000.wav	Speech
Y-OMWnmggY_E_30.000_40.000.wav	Speech
Y-P6nEMyReaE_30.000_40.000.wav	Speech
Y-PB3rA4ycmo_30.000_40.000.wav	Speech
Y-PElziHvJ3U_30.000_40.000.wav	Speech
Y-PuWjo7dpww_20.000_30.000.wav	Speech
Y-PveIRMYamI_15.000_25.000.wav	Dog
Y-Q71aWU_p-Q_16.000_26.000.wav	Speech
Y-QUekc3RWOI_20.000_30.000.wav	Speech
Y-QljCZB_drE_0.000_10.000.wav	Dishes
Y-QsWIB_b6Zo_30.000_40.000.wav	Speech
Y-R63vPG2h6I_30.000_40.000.wav	Speech
Y-RE5PoXruHk_30.000_40.000.wav	Speech
Y-RKD5GjLpfM_0.000_10.000.wav	Dog
Y-RLMMpPb3q0_30.000_40.000.wav	Dog
Y-R_uYwNKTBg_50.000_60.000.wav	Speech
Y-RxEnTIkwzA_30.000_40.000.wav	Speech
Y-S4jm_6mb3s_4.000_14.000.wav	Speech
Y-SDds0E7bXg_30.000_40.000.wav	Dog
Y-SXEqBx0DVc_30.000_40.000.wav	Dog
Y-SYgILEj6kc_30.000_40.000.wav	Speech
Y-SuEOOhyRKs_30.000_40.000.wav	Dog
Y-T7wZVWM9tw_16.000_26.000.wav	Dog
Y-TTqpLD26Gs_30.000_40.000.wav	Dog
Y-TgSr3vJn3M_10.000_20.000.wav	Speech
Y-Thh8i26WWQ_30.000_40.000.wav	Dog
Y-TzSpyPJKxE_30.000_40.000.wav	Speech
Y-UABKvuyAvA_50.000_60.000.wav	Speech
Y-US0Qih3W9k_20.000_30.000.wav	Speech
Y-U_cJtIUmwA_30.000_40.000.wav	Dishes
Y-Ue433vJTiU_30.000_40.000.wav	Cat
Y-UfsDQi742A_30.000_40.000.wav	Speech
Y-Ug-2wnKYBo_30.000_40.000.wav	Dog
Y-V2kHoPX7Hg_25.000_35.000.wav	Speech
Y-VDtEHmms0A_30.000_40.000.wav	Speech
Y-V_mZVWtbXU_30.000_40.000.wav	Cat
Y-VllZ9z5k1g_30.000_40.000.wav	Running_water
Y-WgGU2KpMQc_30.000_40.000.wav	Cat
Y-XHCNk2LRHc_30.000_40.000.wav	Running_water
Y-XZsrkx1QTg_100.000_110.000.wav	Dog
Y-Xdht0zhspk_30.000_40.000.wav	Speech
Y-Xfel4L0Nxw_6.000_16.000.wav	Speech
Y-YHADUxbp2w_80.000_90.000.wav	Speech
Y-YawS1V9O5U_30.000_40.000.wav	Speech
Y-ZDa0LO4cP8_30.000_40.000.wav	Dog
Y-ZKCIk5jfE0_30.000_40.000.wav	Speech
Y-_COoQ_u3ec_23.000_33.000.wav	Dog
Y-_iFkUjP1Og_30.000_40.000.wav	Dog
Y-_mJl31MZtI_10.000_20.000.wav	Speech
Y-aWFoZaKswQ_0.000_10.000.wav	Speech
Y-aaJ1sMDtmk_260.000_270.000.wav	Dog
Y-ajKrHGNY_4_21.000_31.000.wav	Dog
Y-axeqxpXIWI_30.000_40.000.wav	Speech
Y-b3TOeZJppc_30.000_40.000.wav	Speech
Y-bG5Fad_RrA_30.000_40.000.wav	Speech
Y-bL8EorY7K4_30.000_40.000.wav	Dog
Y-bVfRhfALDw_60.000_70.000.wav	Dog
Y-bWU80OTJZ0_30.000_40.000.wav	Speech
Y-bZKJKof28g_150.000_160.000.wav	Speech
Y-byEnRlJllk_30.000_40.000.wav	Dog
Y-c0P9j5Qcmw_70.000_80.000.wav	Speech
Y-c4VJgEw7aU_90.000_100.000.wav	Cat
Y-cE1-JmqWOk_30.000_40.000.wav	Running_water
Y-cEy8ULZYP8_30.000_40.000.wav	Speech
Y-cRPbLrJUNE_16.000_26.000.wav	Running_water
Y-cSwCn4Rh_A_50.000_60.000.wav	Running_water
Y-cUxmc3-euQ_90.000_100.000.wav	Speech
Y-cVTUyOWRj8_30.000_40.000.wav	Speech
Y-csNjXS_L6k_80.000_90.000.wav	Dog
Y-cuIyBgL2WU_30.000_40.000.wav	Dog
Y-dFvAqdLaM8_30.000_40.000.wav	Dog
Y-dQdf-IXotc_30.000_40.000.wav	Dog
Y-dWPqjwn7oI_50.000_60.000.wav	Cat
Y-e5l2PwHZC4_30.000_40.000.wav	Speech
Y-eBA9-N6VE0_30.000_40.000.wav	Dog
Y-eHgz0EW43o_30.000_40.000.wav	Speech
Y-eZH2adRBQc_60.000_70.000.wav	Speech
Y-ehkWBZK9cc_50.000_60.000.wav	Speech
Y-enmlZbkr_g_30.000_40.000.wav	Speech
Y-f4mhC6iEQg_440.000_450.000.wav	Speech
Y-f69Qq9Q5QI_0.000_10.000.wav	Dog
Y-fKwciZMwKA_90.000_100.000.wav	Speech
Y-frGzbkjGBs_30.000_40.000.wav	Dog
Y-gRrVB-eMhQ_30.000_40.000.wav	Speech
Y-gkXS0sCahM_30.000_40.000.wav	Dog
Y-h4GjvEn-xM_30.000_40.000.wav	Speech
Y-hANYqOe6UU_10.000_20.000.wav	Speech
Y-hb4hcrM9wY_230.000_240.000.wav	Speech
Y-hmxj4RXeeE_10.000_20.000.wav	Dog
Y-hrPupGc2zE_7.000_17.000.wav	Speech
Y-hvbMS-_BHE_10.000_20.000.wav	Dog
Y-iACF4rnTsM_70.000_80.000.wav	Dishes
Y-iDEnaFYOOg_30.000_40.000.wav	Dog
Y-iYTyeANFVM_30.000_40.000.wav	Dog
Y-jz5Eco0mJI_0.000_10.000.wav	Speech
Y-k9hzXqqRRc_10.000_20.000.wav	Running_water
Y-kVbycM8zcI_30.000_40.000.wav	Speech
Y-kpfKim2ipc_30.000_40.000.wav	Running_water
Y-lNmWtIiM9c_30.000_40.000.wav	Cat
Y-mDWDJdOKa8_20.000_30.000.wav	Dog
Y-mOyDOzyTxI_30.000_40.000.wav	Dog
Y-mSwjIS8V3M_0.000_10.000.wav	Dog
Y-mYV6nHZ124_50.000_60.000.wav	Speech
Y-nJ_6oiTEg8_30.000_40.000.wav	Dog
Y-nOq5m-eRZU_3.000_13.000.wav	Dog
Y-nYGivHQjWM_40.000_50.000.wav	Running_water
Y-nuTord0EkY_30.000_40.000.wav	Running_water
Y-o219Tx6Kq8_60.000_70.000.wav	Dog
Y-oQrR29dINE_60.000_70.000.wav	Dog
Y-p8OnzI0K7E_30.000_40.000.wav	Speech
Y-pSkWztl5Uc_30.000_40.000.wav	Cat
Y-q0rTpXqEXs_30.000_40.000.wav	Running_water
Y-qM27Bttvdk_10.000_20.000.wav	Speech
Y-r3LTx3BmfY_30.000_40.000.wav	Speech
Y-rPJ7Wsc0DM_30.000_40.000.wav	Dog
Y-rZzA3elTJ0_24.000_34.000.wav	Speech
Y-rgxWh99GZs_30.000_40.000.wav	Speech
Y-sD4zibhTFc_30.000_40.000.wav	Speech
Y-tGEkK_Whvo_40.000_50.000.wav	Dog
Y-tIExGIwFKg_50.000_60.000.wav	Speech
Y-tkH2A0jFrw_19.000_29.000.wav	Dog
Y-u0Rb_JX860_140.000_150.000.wav	Dog
Y-uX6JI_RjZ0_10.000_20.000.wav	Speech
Y-uaJhmrPg_Y_30.000_40.000.wav	Dog
Y-uz4BPWUQPo_30.000_40.000.wav	Speech
Y-uzciSGyZAg_20.000_30.000.wav	Speech
Y-vGtsUX9LCM_7.000_17.000.wav	Speech
Y-vMFO1F6eU0_20.000_30.000.wav	Cat
Y-vepERSZeGQ_30.000_40.000.wav	Dog
Y-vzIcS42Qoo_12.000_22.000.wav	Speech
Y-w4XcyJiU2I_10.000_20.000.wav	Alarm_bell_ringing
Y-wDemwOuiuM_30.000_40.000.wav	Speech
Y-wYSFtND2Ws_10.000_20.000.wav	Dog
Y-xX1mmDUC9U_30.000_40.000.wav	Speech
Y-xct-MEGsh8_30.000_40.000.wav	Speech
Y-xhY427Pnf8_30.000_40.000.wav	Speech
Y-xieOaxGx8E_30.000_40.000.wav	Dog
Y-y0yDvJfGdY_30.000_40.000.wav	Speech
Y-ySlQWUNIiw_10.000_20.000.wav	Dog
Y-ybHTybEnh8_30.000_40.000.wav	Speech
Y-yjaKP5J6Kg_30.000_40.000.wav	Speech
Y0-Hyr7i26-M_40.000_50.000.wav	Dog
Y0-rSEfqAuyY_40.000_50.000.wav	Dog
Y0-ztjlgsmxw_11.000_21.000.wav	Speech
Y009KWpkgLZc_0.000_10.000.wav	Dog
Y00LeqWQQqXc_50.000_60.000.wav	Running_water
Y00OE2VN0e7w_30.000_40.000.wav	Speech
Y00PMurXGTMc_40.000_50.000.wav	Speech
Y00blI-fhBRI_30.000_40.000.wav	Speech
Y00l5IeYDHlo_21.000_31.000.wav	Speech
Y00uPwEZ29rw_20.000_30.000.wav	Cat
Y01Ngn-L0KIc_30.000_40.000.wav	Speech
Y01rEOrFIUO0_5.000_15.000.wav	Cat
Y01rkoRX8L8M_19.000_29.000.wav	Speech
Y02IacAQLR5o_30.000_40.000.wav	Dog
Y02Vmi1JY5rc_30.000_40.000.wav	Running_water
Y02s2MXQqBnE_40.000_50.000.wav	Dog
Y02sESlzy10E_20.000_30.000.wav	Dog
Y03HRXK03Vws_30.000_40.000.wav	Speech
Y03Syq1dplQk_0.000_10.000.wav	Dog
Y03qZu23rsQs_30.000_40.000.wav	Dog
Y046ueckSbw4_30.000_40.000.wav	Cat
Y04OWVACEdf0_30.000_40.000.wav	Speech
Y04rOSk0J5q8_30.000_40.000.wav	Speech
Y04zNqKUsT_8_30.000_40.000.wav	Dog
Y05-HByWyCrI_30.000_40.000.wav	Speech
Y0580IT2ORS0_30.000_40.000.wav	Dog
Y05NLqKRltuI_30.000_40.000.wav	Dog
Y05SIGfzWUws_30.000_40.000.wav	Alarm_bell_ringing
Y05T-qaB-bI0_30.000_40.000.wav	Dog
Y05zALRKaib0_30.000_40.000.wav	Dog
Y06MxDG02YKQ_40.000_50.000.wav	Dog
Y06qdRReVxJ0_30.000_40.000.wav	Speech
Y075DT9lUWOk_20.000_30.000.wav	Alarm_bell_ringing
Y077_m7wNT3I_20.000_30.000.wav	Dog
Y07uRPBGZDpY_30.000_40.000.wav	Dog
Y08G7Tj6HnAM_29.000_39.000.wav	Speech
Y08QpoeLJkTU_30.000_40.000.wav	Speech
Y096oTVzc5Gs_30.000_40.000.wav	Speech
Y098Xbi0qjwE_180.000_190.000.wav	Speech
Y09Aj1Dxuqgc_30.000_40.000.wav	Speech
Y09QcDE7NZg8_8.000_18.000.wav	Dog
Y09UVb6Ac4EQ_30.000_40.000.wav	Dog
Y09hPW_9Q8Rw_20.000_30.000.wav	Dog
Y09hxCuIfofM_6.000_16.000.wav	Speech
Y0AO697AQjUU_40.000_50.000.wav	Dog
Y0AWFcHQxdsU_30.000_40.000.wav	Dog
Y0AXiOYd9YRY_11.000_21.000.wav	Dog
Y0AYhM0TgbO8_30.000_40.000.wav	Speech
Y0Aq_uMkGIvY_16.000_26.000.wav	Speech
Y0AwBPg4m5t8_30.000_40.000.wav	Speech
Y0B46SFlR1k4_30.000_40.000.wav	Cat
Y0BMSYPkPht4_100.000_110.000.wav	Speech
Y0BMbA9wcc0s_30.000_40.000.wav	Dog
